build_id,class,weapon,archetype,variant,primary_family,family_ids,roll_profile,total_hp,ehp,ehp_no_agi,hpr,ehpr,defense_pct,agility_pct,earth_defense,thunder_defense,water_defense,fire_defense,air_defense,hpr_raw,hpr_pct,ls,effective_ls,life_per_hit,mr,total_mr,ms,mana_per_hit,max_mana_bonus,total_mana,walk_speed,attack_tier,attack_speed_base,attack_speed_final,attacks_per_second,poison,heal_pct,main_attack_range_pct,main_attack_range_blocks,main_attack_dps,spell_1_display_avg,spell_2_display_avg,spell_3_display_avg,spell_4_display_avg,spell_display_avg_max,spell_display_avg_sum,spell_1_cost,spell_2_cost,spell_3_cost,spell_4_cost,skill_points_assigned,strength,dexterity,intelligence,defense,agility,md_pct,md_raw,sd_pct,sd_raw,damage_pct,damage_raw,source_url
ubg-restitution-restitution-fallen-upperscream-non-crafted-1,warrior,Restitution,Fallen,non_crafted,family_spell_sustained,"[""family_spell_sustained""]",upper_quartile_proxy,8906,16490.4502,14780.7408,0,0,39.7459,12.431,-93.75,270,-185,-150,-305,0,-7,-276,-511.0447,-44.878,-4,21,-6,-0.9756,0,156,88,0,NORMAL,NORMAL,2.05,0,0,0,2,2578.0778,41466.372,0,33765.0224,25332.9371,41466.372,100564.3315,26.0644,9.7741,19.8063,16.2902,190,68,85,80,60,14,15,347,50,543,0,5,https://wynnbuilder-beta.github.io/builder/#CV0G7WM3Wi3d-Wl4ybG15EGospDSA506gNDQ-VwVdDYv20
ubg-restitution-restitution-fallen-upperscream-non-crafted-1,warrior,Restitution,Fallen,non_crafted,family_spell_sustained,"[""family_spell_sustained""]",solver_default,9118,16882.9918,15132.5841,0,0,39.7459,12.431,-93,270,-185,-150,-305,0,-7,-256,-474.0125,-41.626,4,29,-3,-0.4878,0,156,93,0,NORMAL,NORMAL,2.05,0,0,0,2,2694.1638,42985.8304,0,35018.9611,26229.9707,42985.8304,104234.7622,26.0644,9.7741,18.8063,16.2902,190,68,85,80,60,14,16,380,51,593,0,5,https://wynnbuilder-beta.github.io/builder/#CV0G7WM3Wi3d-Wl4ybG15EGospDSA506gNDQ-VwVdDYv20
ubg-restitution-restitution-fallen-upperscream-non-crafted-1,warrior,Restitution,Fallen,non_crafted,family_spell_sustained,"[""family_spell_sustained""]",maximum,9435,17469.9526,15658.6895,0,0,39.7459,12.431,-90.75,270,-185,-150,-305,0,-6,-227,-420.3158,-36.9106,4,29,-3,-0.4878,0,156,103,0,NORMAL,NORMAL,2.05,0,0,0,2,2875.0577,45506.1247,0,37120.4338,27732.471,45506.1247,110359.0295,26.0644,9.7741,18.8063,16.2902,190,68,85,80,60,14,18,430,54,671,0,5,https://wynnbuilder-beta.github.io/builder/#CV0G7WM3Wi3d-Wl4ybG15EGospDSA506gNDQ-VwVdDYv20
ubg-thrundacrack-thrundacrack-fallen-bash-cut-non-crafted-1,warrior,Thrundacrack,Fallen,non_crafted,family_spell_sustained,"[""family_spell_sustained""]",median,10835,10835,10835,0,0,0,0,195,603.75,-218.5,20,-180,0,-60,-324,-324,-34.8387,-34,-9,-1,-0.1075,0,136,93,0,VERY_FAST,VERY_FAST,3.1,8500,0,0,2,2206.7494,28879.2394,0,50260.4135,9830.043,50260.4135,88969.6959,20.1949,15.5975,29.9119,19.3291,165,68,141,45,-30,-30,61,0,100,241,0,5,https://wynnbuilder-beta.github.io/builder/#CV0G7WM3aE1hLWW64q066mlnkcDuiCuZ0uVRwZ-Tsn0
ubg-thrundacrack-thrundacrack-fallen-bash-cut-non-crafted-1,warrior,Thrundacrack,Fallen,non_crafted,family_spell_sustained,"[""family_spell_sustained""]",upper_quartile_proxy,10835,10835,10835,0,0,0,0,208,603.75,-218.5,20,-180,0,-51,-276,-276,-29.6774,-28,-3,3,0.3226,0,136,108,0,VERY_FAST,VERY_FAST,3.1,8500,0,0,2,2375.3354,31691.1828,0,55220.3616,10774.9389,55220.3616,97686.4833,19.1949,15.5975,27.5119,19.3291,165,68,141,45,-30,-30,65,0,112,298,0,5,https://wynnbuilder-beta.github.io/builder/#CV0G7WM3aE1hLWW64q066mlnkcDuiCuZ0uVRwZ-Tsn0
ubg-thrundacrack-thrundacrack-fallen-bash-cut-non-crafted-1,warrior,Thrundacrack,Fallen,non_crafted,family_spell_sustained,"[""family_spell_sustained""]",solver_default,10835,10835,10835,0,0,0,0,210.6,603.75,-218.5,20,-180,0,-47,-256,-256,-27.5269,-24,1,6,0.6452,0,136,115,0,VERY_FAST,VERY_FAST,3.1,8500,0,0,2,2427.6553,32720.1222,0,57013.422,11121.1576,57013.422,100854.7018,18.1949,14.5975,25.1119,19.3291,165,68,141,45,-30,-30,66,0,117,320,0,5,https://wynnbuilder-beta.github.io/builder/#CV0G7WM3aE1hLWW64q066mlnkcDuiCuZ0uVRwZ-Tsn0
ubg-thrundacrack-thrundacrack-fallen-bash-cut-non-crafted-1,warrior,Thrundacrack,Fallen,non_crafted,family_spell_sustained,"[""family_spell_sustained""]",maximum,10835,10835,10835,0,0,0,0,218.4,603.75,-218.5,20,-180,0,-42,-227,-227,-24.4086,-24,1,6,0.6452,0,136,124,0,VERY_FAST,VERY_FAST,3.1,8500,0,0,2,2526.4816,34441.8973,0,60054.7823,11704.4587,60054.7823,106201.1383,18.1949,14.5975,25.1119,19.3291,165,68,141,45,-30,-30,68,0,125,353,0,5,https://wynnbuilder-beta.github.io/builder/#CV0G7WM3aE1hLWW64q066mlnkcDuiCuZ0uVRwZ-Tsn0
ubg-trikaya-trikaya-battlemonk-standard-1,warrior,Trikaya,Battle Monk,standard,family_unclassified,[],median,16660,34482.1232,33701.9413,226,467.7647,47.9649,2.8008,75,-75,670,527.8,-92.25,226,0,-250,-517.4388,-40.6504,31,56,12,1.9512,62,230,1,0,NORMAL,NORMAL,2.05,0,-30,0,1,0,17369.9777,13161.3294,10699.3455,15137.2276,17369.9777,56367.8802,29.9817,5.6181,21.3635,11.3635,191,53,3,110,78,3,0,-1090,30,0,11,0,https://wynnbuilder.github.io/builder/#CW0Q010HGI4l51wE6e056OFIkpKSa10qUy5jnOp4BO3
ubg-trikaya-trikaya-battlemonk-standard-1,warrior,Trikaya,Battle Monk,standard,family_unclassified,[],upper_quartile_proxy,16660,34482.1232,33701.9413,461,954.1572,47.9649,2.8008,75,-75,670,550.55,-89.25,461,0,-212,-438.7881,-34.4715,38,63,12,1.9512,81,249,4,0,NORMAL,NORMAL,2.05,0,-25,0,1,1.9856,20568.9231,15370.8802,12605.5787,17887.944,20568.9231,66433.326,28.9817,3.6181,20.3635,10.3635,191,53,3,110,78,3,0,-926,37,0,15,0,https://wynnbuilder.github.io/builder/#CW0Q010HGI4l51wE6e056OFIkpKSa10qUy5jnOp4BO3
ubg-trikaya-trikaya-battlemonk-standard-1,warrior,Trikaya,Battle Monk,standard,family_unclassified,[],solver_default,16660,34482.1232,33701.9413,555,1148.7142,47.9649,2.8008,75,-75,670,559.65,-88.5,555,0,-197,-407.7418,-32.0325,43,68,12,1.9512,100,268,5,0,NORMAL,NORMAL,2.05,0,-24,0,1,114.2122,21901.8399,16270.6127,13375.7752,18996.091,21901.8399,70544.3188,27.9817,2.6181,19.3635,9.3635,191,53,3,110,78,3,0,-861,40,0,16,0,https://wynnbuilder.github.io/builder/#CW0Q010HGI4l51wE6e056OFIkpKSa10qUy5jnOp4BO3
ubg-trikaya-trikaya-battlemonk-standard-1,warrior,Trikaya,Battle Monk,standard,family_unclassified,[],maximum,16660,34482.1232,33701.9413,696,1440.5497,47.9649,2.8008,75,-75,670,573.3,-87,696,0,-175,-362.2072,-28.4553,43,68,12,1.9512,100,268,7,0,NORMAL,NORMAL,2.05,0,-21,0,1,339.8206,23842.7751,17562.7648,14518.398,20608.293,23842.7751,76532.2309,27.9817,2.6181,19.3635,9.3635,191,53,3,110,78,3,0,-763,44,0,18,0,https://wynnbuilder.github.io/builder/#CW0Q010HGI4l51wE6e056OFIkpKSa10qUy5jnOp4BO3
